Dataset Name,Image Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strains],Term Source 2 REF,Term Source 2 Accession,Protocol REF,Assay Name,Experimental Condition [ # fill in],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Image File,Comment [Image File Path],Comment [Image File Comments],Comment [Image File Type],Channels,Processed Data File,Position
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos140],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos140.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos140
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos141],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos141.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos141
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos142],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos142.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos142
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos143],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos143.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos143
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos144],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos144.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos144
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos145],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos145.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos145
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos201],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos201.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos201
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos202],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos202.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos202
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos203],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos203.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos203
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos204],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos204.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos204
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos205],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos205.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos205
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos206],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos206.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos206
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos207],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos207.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos207
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos208],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos208.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos208
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos209],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos209.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos209
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos210],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos210.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos210
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos211],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos211.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos211
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos212],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos212.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos212
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos213],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos213.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos213
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos214],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos214.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos214
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos215],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos215.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos215
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos216],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos216.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos216
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos217],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos217.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos217
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos218],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos218.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos218
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos219],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos219.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos219
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos220],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos220.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos220
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos221],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos221.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos221
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos222],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos222.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos222
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos223],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos223.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos223
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos224],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos224.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos224
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos225],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos225.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos225
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos226],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos226.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos226
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos227],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos227.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos227
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos228],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos228.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos228
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos229],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos229.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos229
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos230],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos230.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos230
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos231],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos231.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos231
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos232],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos232.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos232
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos233],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos233.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos233
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos234],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos234.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos234
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos235],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos235.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos235
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos236],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos236.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos236
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos237],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos237.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos237
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos238],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos238.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos238
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos239],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos239.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos239
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos240],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos240.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos240
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos241],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos241.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos241
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos242],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos242.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos242
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos243],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos243.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos243
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos244],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos244.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos244
subpool-6_run-1_EXP-18-BQ3532,subpool-6_run-1_EXP-18-BQ3532 [Pos245],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-1_EXP-18-BQ3532,,,,,Pos245.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos245
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos101],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos101.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos101
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos102],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos102.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos102
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos103],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos103.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos103
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos104],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos104.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos104
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos105],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos105.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos105
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos106],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos106.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos106
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos107],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos107.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos107
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos108],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos108.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos108
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos109],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos109.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos109
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos110],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos110.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos110
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos111],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos111.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos111
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos112],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos112.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos112
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos113],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos113.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos113
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos114],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos114.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos114
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos115],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos115.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos115
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos116],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos116.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos116
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos117],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos117.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos117
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos118],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos118.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos118
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos119],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos119.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos119
subpool-6_run-2_EXP-18-BQ3521,subpool-6_run-2_EXP-18-BQ3521 [Pos120],EL752_and_EL702,Escherichia coli,,,EL752_and_EL702,,,,subpool-6_run-2_EXP-18-BQ3521,,,,,Pos120.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos120
